	file_name	dir_type	file_type	genus	species	scientific_name	scientific_name_abbrev	identifier	genotype	compressed	invalid_key	invalid_val	about_dir	annotation_dir	applies_to	ann	bac	div	expr	esm	fam	genefam	gnm	map	met	mrk	rpt	samplesetN	syn	tcp	trt
0											gnm	genefam																			
1											gnm	genefam																			
2											gnm	genefam																			
3											gnm	genefam																			
4											gnm	genefam																			
5											gnm	genefam																			
6											gnm	genefam																			
7											gnm	genefam																			
8											gnm	genefam																			
9											gnm	genefam																			
10											gnm	genefam																			
11											gnm	genefam																			
12											gnm	genefam																			
13											gnm	genefam																			
14											gnm	genefam																			
15											gnm	genefam																			
